uen,name,website
200410497Z,Es Group (holdings) Limited,http://www.esgroup.com.sg/
198404363K,Evershine Services Pte Ltd,http://www.eshine.com.sg/
197301917Z,Eng Seng Lee Construction Company Pte Ltd,http://www.esl.com.sg/
201302031R,Esmegen Group Pte. Ltd.,http://www.esmegengroup.com.sg/
200919861Z,Es Management Pte. Ltd.,http://www.es-mgt.com/
201606155R,ESN ASIA MANAGEMENT PTE. LTD.,http://www.esnasia.com/
200720261R,Espacio Design Pte Ltd,http://www.espaciogroup.com/
200000369R,Espore Corp Pte Ltd,http://www.espore.com.sg/
201429234M,Esprat Pte. Ltd.,http://www.esprat.com/
200705164Z,Es-pro Technology Pte. Ltd.,http://www.espro.com.sg/
200815324Z,Esp United International Pte Ltd,http://www.espunited.net/
200800699G,Event Security Specialists Pte. Ltd.,http://www.ess.com.sg/
201528149M,Events Support Solutions Pte. Ltd.,http://www.ess.sg/
200508650W,Essar International (s) Pte. Ltd.,http://www.essar.com.sg/
201016169H,Essar Projects Singapore Pte Ltd,http://www.essar.com/
200511927D,Essec,http://www.essec.edu/en/essec-asia-pacific-en/
199002210W,Essential Engineering & Construction Pte Ltd,http://www.essential.com.sg/
199106474R,Essentra Components Pte Ltd,http://www.essentracomponents.com.sg/
197602552E,Essilor Asia Pacific Pte Ltd,http://www.essilor.com.sg/
200507159G,Esta Pte Ltd,http://www.esta.com.sg/
201321386W,Estc Pte. Ltd.,http://www.estc.com.sg/
201000642D,Earth Solutions Technology Pte Ltd,http://www.estechnology.com.sg/
200705955N,E-steel Pte. Ltd.,http://www.e-steel.com.sg/
T11LL2278D,Esteem Decor Llp,http://www.esteemdecor.com/
200008042C,Esteem Innovation Pte Ltd,http://www.esteemsoft.com
200403555M,Energy Systems Transnational Pte. Ltd.,http://www.est-group.net/
201205343Z,ESTIL FURNISHING PTE. LTD.,http://www.estil.com.sg/
199603664C,Estn Metal Engineering Pte Ltd,http://www.estngroup.com
200907827D,Estop (singapore) Pte Ltd,http://www.estop-group.com
07729900X,Hup Heng Woodworks,http://www.estore.huphengwoodworks.com.sg/
200801762D,Estron Marketing Pte Ltd,http://www.estron.com.sg
52969390M,Estron International,http://www.estron.com.sg/
200721691H,Esun International Pte. Ltd.,http://www.esun.com.sg/contact/sales@esun.com.sg
199407196G,Electronic Synergies (s) Pte Ltd,http://www.esynergies.com.sg/
199501391G,Edmund Tie & Company (sea) Pte. Ltd,http://www.etcsea.com
201115355H,E-tech Building Services Pte Ltd,http://www.e-tech.com.sg/
201702755C,ETELI ASIA PTE. LTD.,http://www.eteli.com.sg/
201001420D,Sennebogen Pte Ltd,http://www.eteum.com/empresa_senkon-machinery-trad
52835310A,Etax Enterprise,http://www.eth.com.sg/
201022465C,E THREE FIVE PTE. LTD.,http://www.ethree5.com.sg
199202325G,Etla Limited,http://www.etla.com.sg/
199205580G,Eton Associates (S) Pte. Ltd.,http://www.etonassociates.com/
200200745M,ENGELIN TEH PRACTICE LLC,http://www.etplaw.com/
199408172N,Etrali S'pore Pte Ltd,http://www.etrali.com/
198803206K,Yg Marketing Pte Ltd,http://www.etravelite.com/
199205311Z,Etron Resources Pte Ltd,http://www.etron.com.sg/
199404385D,Etronin Home Appliances Service & Trading Pte Ltd,http://www.etroninhome.com/
200101779G,E-trust Automation Pte Ltd,http://www.etrust.com.sg/
23809000X,Etta Associates,http://www.etta.com.sg/
200004666M,Eubiq Pte Ltd,http://www.eubiq.com/
200107762R,Eucon Holding Limited,http://www.euconholding.com/
08049400E,Eugene Ship Furnishers,http://www.eugenemarine.com.sg/
200512694M,Eunix Fire Protection Pte Ltd,http://www.eunixfire.com/
53147334A,Euphoric Designs,http://www.euphoricdesigns.com.sg/
198701100N,Euraco Finefood Pte Ltd,http://www.euraco.com.sg/
200001729Z,Eurasia Architectural Products Pte Ltd,http://www.eurasia-ap.com.hk/
200203995N,Eureka Campaign Associates Pte. Ltd.,http://www.eurekacampaign.com
199900117Z,Eureka Control Systems Pte Ltd,http://www.eurekacontrol.com.sg/
199205734R,Eureka Technologies Pte Ltd,http://www.eurekasingapore.com.sg/
199906747D,Euro Builder And Electrical Pte Ltd,http://www.euro.com.sg/
200615876K,Euro-asia Design & Construction Pte. Ltd.,http://www.euroasia.com.sg/
200009455C,Eurochem Corporation Pte Ltd,http://www.eurochem-corp.com/
200915177K,Euro-diesel Pte. Ltd.,http://www.euro-diesel.com/
200711166N,Euroflo Pump International Pte Ltd,http://www.euroflopumps.com/
201327401N,Eurohub Aircon Pte Ltd,http://www.eurohub.com.sg/
200000860K,Eurolite Technologies Pte Ltd,http://www.eurolitegroup.com/
201311308Z,Euromax Design Pte. Ltd.,http://www.euromaxdesign.com/
199803348D,Euromonitor International Limited,http://www.euromonitor.com/
199402872W,Europa Interiors (s) Pte Ltd,http://www.europainteriors.com.sg/
200309367M,Europa Pte Ltd,http://www.europaleister.com.sg/
200509517E,Europlast Window Pte. Ltd.,http://www.europlast.com.sg/
198002509C,Eurosa Furniture Co Pte Ltd,http://www.eurosafurniture.com/
198904385R,Ips-eurotec Asia Pacific Pte Ltd,http://www.eurotec.com.sg
197700222N,Eurotours & Travel Pte Ltd,http://www.eurotours-sg.com/
200815894C,Eurotrans Supplies Pte Ltd,http://www.eurotranssupplies.com
200721477Z,Eurtrue Overseas Pte. Ltd.,http://www.eurtrue.com.sg/
199606802C,Eutech Instruments Pte Ltd,http://www.eutechinst.com/
201007332C,Eutex Pacific Pte. Ltd.,http://www.eutexinternational.com/
198900735E,Eut Fashion (s) Pte Ltd,http://www.eutfashion.com/
199600619D,Euwa S'pore Pte Ltd,http://www.euwa.com/
195500108C,Eu Yan Sang (s) Pte Ltd,http://www.euyansang.com/
198001580H,Evan Lim & Co Pte Ltd,http://www.evanlim.com/
199502092K,Evantek Pte Ltd,http://www.evantek.com/
198902717N,Evar Air-conditioning & Engineering Pte Ltd,http://www.evar.com.sg/
199500466C,Evc Technology Pte Ltd,http://www.evc.com.sg/
200515193W,Eventalis Marketing And Communications Pte. Ltd.,http://www.eventalis.com.sg/
200908756M,Eventra Construction Pte. Ltd.,http://www.eventra1.com
201005851R,THE EVENTS CLUB SG PTE. LTD.,http://www.eventsclub.sg
201025028N,Events Partner Pte. Ltd.,http://www.eventspartner.com.sg
200810623K,The Events Station Pte. Ltd.,http://www.eventstation.sg/
201016494R,Everbee Productions Pte. Ltd.,http://www.everbee.com.sg/
201011934K,Everbest Stainless Steel Pte. Ltd.,http://www.everbestss.com.sg/
197802258N,Eveready Manufacturing Pte Ltd,http://www.eveready-mfg.com/
199705543G,Everfeed Technology Pte Ltd,http://www.everfeed.com.sg/
200808296G,Evergain Pte Ltd,http://www.evergain.com.sg/
200003380M,Ever Glory Logistics Pte Ltd,http://www.everglory.biz/
200800789H,Evergreen Gardening & Contract Services Pte Ltd,http://www.evergreenlandscape.com.sg
200414529M,Evergreen Landscape & Construction Pte Ltd,http://www.evergreenlandscape.com.sg
53170314B,Evergreen Landscaping & General Construction,http://www.evergreenlandscape.com.sg/
201331576M,Evergreen Refrigeration Engineering Pte. Ltd.,http://www.evergreen-refrigeration.com/
200900688G,Everlast Projects Pte Ltd,http://www.everlast.com.sg/
200607993M,Everlink Interior Furnishings Pte Ltd,http://www.everlink.com.sg/
198501014H,Everlit Packaging Industries Pte. Ltd.,http://www.everlitpackaging.com/
200205179H,Evermarch Logistics (s) Pte Ltd,http://www.evermarch.com.sg/
197900387G,Evermech Engineering Pte Ltd,http://www.evermechengineering.com/
197201325Z,Evermove Engineering & General Supplies Pte Ltd,http://www.evermove.com.sg/
200312012N,Er Marketing (s) Pte. Ltd.,http://www.everrich.com.sg/
200305216W,T2 Construction Pte Ltd,http://www.everridge.org
200416529E,T2 Design & Contract Pte Ltd,http://www.everridge.org
200813706C,Ever Safe Consultants Pte Ltd,http://www.eversafe.com.sg/
200917934R,Eversafe Extinguisher Pte Ltd,http://www.eversafe.net
200704984E,Wai Seng Renovation Pte Ltd,http://www.eversavetech.net/wip/waiseng/
198801570E,Eversendai Engineering Pte Ltd.,http://www.eversendai.com
197501809C,Evershine Corporation Pte Ltd,http://www.evershine.com
197701114E,Evershine Florist Pte Ltd,http://www.evershineflorist.com/
200306008N,Evershine Gallery Pte Ltd,http://www.evershinegallery.com
199905899G,Eversky S. Steel Pte Ltd,http://www.eversky.com/en/
199103830K,Ever Spring Medical Group Pte. Ltd.,http://www.everspring.com.sg/
200819367H,Everstar Engineering & Services Pte Ltd,http://www.everstar.sg
200608745W,Everview Landscape Nursery Pte. Ltd.,http://www.everviewlandscape.com/
199705205N,Everwell Cable & Electrical (south East Asia) Pte Ltd,http://www.everwell.com.sg/
197802637R,Ever Win Enterprises Pte Ltd,http://www.everwin.com.sg/
201000535H,Ev Industrial Pte Ltd,http://www.evindustrial.com/
200604133K,Evonik Oil Additives Asia Pacific Pte. Ltd.,http://www.evonik.com
201323301N,Evoqua Water Technologies Pte Ltd,http://www.evoqua.com/
53036585E,Evorich (singapore) Marketing,http://www.evorich.com.sg/
200721632D,Evorich Holdings Pte Ltd,http://www.evorich.com.sg/
200103499C,Evotech (asia) Pte Ltd,http://www.evotechasia.com/
198804620E,Evtec Management Services Pte Ltd,http://www.evtec.com.sg/
197302397K,EWC ENGINEERS PTE. LTD.,http://www.ewc.com.sg/
198200159C,E & W Engineering Pte Ltd,http://www.ewengineering.com
53139877C,Ewerkz Projects,http://www.ewerkzprojects.com/
197800885N,Ewis Deco Pte Ltd,http://www.ewis.com/
198900839D,Ewis Development Pte Ltd,http://www.ewis.com/
200301712C,Exact Manufacturing Pte. Ltd.,http://www.exactmanufacturing.net/
200500147W,Excel Everlite Pte Ltd,http://www.exceleverlite.com.sg
196300430N,Excellent Impex Pte Ltd,http://www.excellent-impex.com/
200807840H,Excellink Communication Pte Ltd,http://www.excellink.com.sg/
200801909M,Excel Marco Singapore Pte Ltd,http://www.excelmarco.com/
201005995E,Excel Marine & Engineering Pte. Ltd.,http://www.excelmarineeng.com.sg/
200814731C,Excel Marine Eng Pte. Ltd.,http://www.excelmarineeng.com.sg/
200614073E,Excelok Technologies Pte Ltd,http://www.excelok.com.sg/
198703628M,Excelpoint Systems (pte) Ltd,http://www.excelpoint.com/
199901158W,Excel Precast Pte Ltd,http://www.excel-precast.com.sg/
51820100K,Excel Sports & Music,http://www.excelsingapore.com/
200606726K,Excel Synergy Pte. Ltd.,http://www.excelsynergy.com.sg/
199907178C,Exceltec Projects And Consultancy Pte. Ltd.,http://www.exceltec.com.sg/
199708207E,Exceltec Property Management Pte Ltd,http://www.exceltec.com.sg/
43715300B,Exclusive Reno,http://www.exclusivereno.com/
200922238N,Excser Air-con (pte. Ltd.),http://www.excser.com/
201011064W,Exitflex Asia Pte. Ltd.,http://www.exitflex.com/
200305332N,Expandore Electronics Pte. Ltd.,http://www.expandore.com/
200210860R,Expat Living Publications Pte Ltd,http://www.expatliving.sg/
198104553R,Expeditors Singapore Pte Ltd,http://www.expeditors.com/
200514373E,Experia Events Pte. Ltd.,http://www.experiaevents.com/
201005381C,Experience Matters Pte. Ltd.,http://www.experiencematters.com.sg/
199908177G,Expertise Technologies Pte Ltd,http://www.expertise-gp.com/
198804389R,Explomo Technical Services Pte Ltd,http://www.explomo.com.sg/
201018203N,Explomo Consulting Pte. Ltd.,http://www.explomo-events.com.sg/
200922366E,Explora Pte. Ltd.,http://www.explora-asia.com/
53070930M,Explore Livin8,http://www.exploreliving.com.sg/index.html
201326833R,Explore Living Concept Pte. Ltd.,http://www.exploreliving.com.sg/index.html
200810961D,Gear Fitters Pte. Ltd.,http://www.exponentasia.com.sg
200704522H,Exponent Challenge Technology Asia Pte. Ltd.,http://www.exponentasia.com.sg/
200302876M,Export House (singapore) Pte. Ltd.,http://www.exporthouse.net/
199608202G,Export House Lightings (1978) Pte Ltd,http://www.exporthouse.net/
200207764C,Exposystems Technique Pte Ltd,http://www.exposys.com.sg/
200712823H,EXPRESSION GALLERIES PTE. LTD.,http://www.expression-galleries.com/
199000529Z,Express Mode (s) Pte Ltd,http://www.expressmode.com/
200415864H,Express Plastic Engineering Pte. Ltd.,http://www.expressplastic.com.sg/
200406789M,Exquisite Art Furniture Interior Decoration Pte Ltd,http://www.exquisite.com.sg/
199308249D,Exquisite Wood Pte Ltd,http://www.exquisitewood.com.sg/
200806016D,Exsto Asia Pte. Ltd.,http://www.exsto.com.sg/
200517101N,Extract Living Pte. Ltd.,http://www.extractliving.com/
200707399N,Extreme Design & Packaging Pte Ltd,http://www.extremedppl.com/
201130589N,Exxel Lite Pte Ltd,http://www.exxellite.com
196800312N,Exxonmobil Asia Pacific Pte Ltd,http://www.exxonmobil.com.sg/
52893724C,Exxonmobil Chemical Asia Pacific,http://www.exxonmobil.com.sg/AP-English/default.as
198905395E,Ernst & Young Advisory Pte. Ltd.,http://www.ey.com/
199702967E,Ernst & Young Corporate Finance Pte Ltd,http://www.ey.com/
201228544E,Ernst & Young Holdings Pte. Ltd.,http://www.ey.com/
T08LL0859H,Ernst & Young Llp,http://www.ey.com/
199508096M,Eye-2-eye Communications Private Limited,http://www.eye2eye.com.sg/
200001216C,Eye-biz Pte Ltd,http://www.eye-biz.com/
198803430M,Eye Lighting Asia Pacific Pte Ltd,http://www.eyelighting.com/about-us/global-affilia
200919315G,Eye Theory Pte. Ltd.,http://www.eyetheory.com.sg
200802913R,Eyota Engineering Pte Ltd,http://www.eyota.com.sg/
201006719N,Eziprint Pte. Ltd.,http://www.eziprint.com.sg/
201218561Z,Ez Mac Pte. Ltd.,http://www.ez-mac.com/
UN_000129,Ezra Architects,http://www.ezraarchitects.com/
53343734B,Ezra Architects,http://www.ezraarchitects.com/
200711312R,Eztech Services Pte. Ltd.,http://www.eztech.com.sg/
200102050W,Ez Living Pte Ltd,http://www.ezziliving.com/
201208665Z,Ezzogenics Pte. Ltd.,http://www.ezzogenics.com/
200710752H,F1 Recreation Fitness Management Pte. Ltd.,http://www.f1-recreation.com/
200601413Z,F1 Recreation Pte Ltd,http://www.f1-recreation.com/
199901312K,A.w. Faber-castell (s) Pte Ltd,http://www.faber-castell.sg/
200100710R,Faber Image Media Pte Ltd,http://www.faberimage.com.sg/
201435763E,Fable Studio Pte. Ltd.,http://www.fable.sg/
200202700Z,Fablink Singapore Pte. Ltd.,http://www.fablink.com.sg/
201415554W,Fabmax Global (s) Pte. Ltd.,http://www.fabmaxglobal.com.sg/
198401466H,Fabrik Etc Pte Ltd,http://www.fabrik.com.sg/
197903379E,Fabristeel Pte Ltd,http://www.fabristeel.com.sg/
201201188K,Fabtec Asia Engineering Pte. Ltd.,http://www.fabtec.asia/
199505690E,Fabulous Printers Pte Ltd,http://www.fabulousprinters.com/
201107379M,Bravat Marketing (singapore) Pte Ltd,http://www.facebook.com/BravatSingapore
200807486G,Srn Engineering Pte Ltd,http://www.facebook.com/pages/SRN-Engineering-Pte-
200207132N,Tan Poh Eng Construction Pte Ltd,http://www.facebook.com/tanpoheng.builder
200311178N,Tech Choon Automotive Pte. Ltd.,http://www.facebook.com/techchoon
199901549N,Faci Asia Pacific Pte Ltd,http://www.faci.com.sg/
199504482H,Facility Link Pte Ltd,http://www.facilitylink.com.sg/
199206146Z,Fact Software International Pte Ltd,http://www.fact.com.sg/
199600857C,The Factory Communications (s) Pte Ltd,http://www.factoryav.com/
199301610K,Factronics Systems Engineering Pte Ltd,http://www.factronics.com.sg/
198301911Z,Fagerdala Singapore Pte Ltd,http://www.fagerdala.com.sg/
199206840R,Fagioli Asia Pte. Ltd.,http://www.fagioli.com/
T07GS7309H,Fairfield Methodist School (secondary),http://www.fairfieldmethodistsec.moe.edu.sg/
S83CS0191L,Ntuc Fairprice Co-operative Ltd,http://www.fairprice.com.sg/webapp/wcs/stores/serv
T12UL0007E,Ntuc Fairprice Co-operative Ltd.,http://www.fairprice.com.sg/webapp/wcs/stores/serv
200611163W,Ntuc Fairprice Co-operative Ltd,http://www.fairprice.com.sg/webapp/wcs/stores/serv
199507484Z,Fairway Engineering Works Pte Ltd,http://www.fairwaye.com.sg/index.html
52911375M,Fairwe Furniture Contractor Enterprise,http://www.fairwe.com/
199504500Z,Faita Engineering Pte Ltd,http://www.faitaengineering.com/
201200829K,Faith Bereavement Pte. Ltd.,http://www.faithbs.com/
201424674Z,Faithfull The Brand Pte Ltd,http://www.faithfullthebrand.com/pages/corporate-d
53183767W,Faith Interior Design And Renovation,http://www.faithinteriordesign.com/
200415220G,Faith International Pte. Ltd.,http://www.faith-intl.com/
201536419D,Falconcrest Limited,http://www.falconcrest-limited.com/wp/
200201563D,Falcon Incorporation Pte Ltd,http://www.falconincorporation.com/home.php
198002197R,Falcon Piling Pte Ltd,http://www.falconpiling.com
201204132K,Falkor Engineering Services Pte Ltd,http://www.falkorengineering.com/
200108115N,Focus On The Family Singapore Limited,http://www.family.org.sg
197501104E,The Family Movers (singapore) Pte. Ltd.,http://www.familymovers.com/
199600946M,Fps Global Logistics Pte Ltd,http://www.famous.com.sg
199305862K,Famous Air & Sea Services Pte. Ltd.,http://www.famous.com.sg/
199105078E,Famous Pacific Shipping (s) Pte Ltd,http://www.famous.com.sg/
200900479R,Fam - Tag Pte Ltd,http://www.fam-tag.com/
200409656R,Floormate Asia Marketing Pte Ltd,http://www.famtree.com.sg/
199904666K,Faneville Pte Ltd,http://www.faneville.com.sg/
201022957D,Fanfil Security Asia Pte Ltd,http://www.fanfil.com/
52871915K,Farah Home Design Renovation Contractor,http://www.farahhomedesignrenovation.com/
196700511H,Orchard Parade Holdings Ltd,http://www.fareast.com.sg/
197302483H,Far East Land & Housing Development Co Pte Ltd,http://www.fareast.com.sg/
197001007E,Far East Organization,http://www.fareast.com.sg/
200917482E,Feo Pte. Ltd.,http://www.fareast.com.sg/
198004108E,Far East Flora Pte Ltd,http://www.fareastflora.com/
197701799H,Goodwood Florist Pte Ltd,http://www.fareastfloragarden.com/
200303912D,Far East Aluminium Works (singapore) Pte Ltd,http://www.fareastglobal.com/
199306818H,Far East Orchid Pte Ltd,http://www.fareastorchid.com
198103830E,Far East Orchid (fmcg) Pte. Ltd.,http://www.fareastorchid.com/
201325786C,Farm Architects Pte Ltd,http://www.farm.sg/
52859823J,Farmosa Airconditioning & Refigeration Engineering,http://www.farmosa-aircon.com/
201310015Z,So Nice Marketing Pte Ltd,http://www.farm-pack.com.sg
200409671G,Faro Singpore Pte Ltd,http://www.faro.com/en-sg/home
199801356C,Faro Recruitment (singapore) Pte Ltd,http://www.farorecruitment.com/
200603324C,The Farrer Park Company Pte Ltd,http://www.farrerpark.com/Pages/Home.aspx
199000861G,Farron Ship Repair And Engineering Pte Ltd,http://www.farronengineering.com/
199602459W,Fascon Machinery Pte Ltd,http://www.fascon.com.sg/
199406873N,Sun-pacific Equipments Pte Ltd,http://www.fassi.com/
199401989E,Fassler Gourmet Pte Ltd,http://www.fasslergourmet.com/page/homepage
201410109H,Fassmer Singapore Pte. Ltd.,http://www.fassmer.sg/
198902101H,F.A.S.T. ELECTROMECH PTE LTD,http://www.fastelec.com.sg/
201523425E,Fasten Hardware & Engineering Pte. Ltd.,http://www.fasten.com.sg
197902740K,Fasten Enterprises Pte Ltd,http://www.fasten.com.sg/
201435978C,Fastener Group Pte. Ltd.,http://www.fastener.com.sg/
199600818C,Fast Flow Singapore Pte Ltd,http://www.fastflowgroup.com/
200100225K,Fast And Safe Technology Pte Ltd,http://www.fastnsafe.com/
199303422H,Fastrack Projects Pte Ltd,http://www.fastrackprojects.com/
199300474E,Fa Systems Automation (s) Pte Ltd,http://www.fasystems.com.sg/
201200787K,Fatter Pte. Ltd.,http://www.fatter.com.sg/
53315600M,FATTY PLANT,http://www.fattyplant.com/
199503800G,Favelle Favco Cranes Pte Ltd,http://www.favellefavco.com/
199300792M,Faxolif Industries Pte Ltd,http://www.faxolif.com.sg/
S97UF0380H,F. Ball And Co (asia) Pte Ltd,http://www.f-ball.co.uk/
199204477Z,Fbl Engineering Pte Ltd,http://www.fbl.com.sg/
53100798K,Firstcare Consultancy,http://www.fcc-recruit.com/
201128240N,Fc Group Pte Ltd,http://www.fc-group.com.sg/
FOR_000357,Feicheng Huijin New Materials,http://www.fchjgs.com
